stage,edge_size,edge_ent,node_feat_size,node_feat_ent,lr,epochs,graph_idx,node_type,node_idx,target_value,seed_runs,feature_mask_var_mean,edge_mask_var_mean,mask_var_mean
A,1e-06,0.01,1e-12,1e-12,0.01,150,170,C,3,-2.179614543914795,5,0.019393232714293985,0.09140348832758281,0.0553983605209384
A,1e-05,1e-06,1e-12,1e-12,0.01,150,330,H,4,-0.02938268519937992,5,0.02236288028950638,0.09001220781137079,0.05618754405043858
A,1e-05,1e-05,1e-12,1e-12,0.01,150,330,H,4,-0.02938268519937992,5,0.022346691215623094,0.09031821271185281,0.05633245196373795
A,1e-06,1e-06,1e-12,1e-12,0.01,150,330,H,4,-0.02938268519937992,5,0.022305054749118678,0.09062031156537985,0.05646268315724926
A,1e-06,1e-05,1e-12,1e-12,0.01,150,330,H,4,-0.02938268519937992,5,0.022291567478761848,0.09092003607391545,0.05660580177633865
A,0.001,0.1,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.04160536037737246,0.07215812315237718,0.05688174176487482
A,0.01,0.1,1e-12,1e-12,0.01,150,650,C,2,-0.7869271636009216,5,0.013890964002379134,0.1009259553743761,0.057408459688377614
A,0.001,1.0,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.012781878078963563,0.10300005703496495,0.05789096755696426
A,0.0001,1.0,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.0127829622221969,0.1030017884025797,0.0578923753123883
A,1e-05,1.0,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.012782899932311643,0.10300201593578975,0.0578924579340507
A,1e-06,1.0,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.01278289370307635,0.10300203617819888,0.057892464940637614
A,0.01,1.0,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.01280633083283417,0.1029823260326049,0.057894328432719536
A,1e-05,0.0001,1e-12,1e-12,0.01,150,330,H,4,-0.02938268519937992,5,0.022263052155247917,0.09380933209359058,0.058036192124419246
A,0.1,1.0,1e-12,1e-12,0.01,150,170,C,0,-2.175614595413208,5,0.01688145756960709,0.10006017012837079,0.05847081384898894
A,0.001,0.1,1e-12,1e-12,0.01,150,650,C,2,-0.7869271636009216,5,0.01386531638921725,0.10312351496410521,0.05849441567666123
A,1e-05,0.0001,1e-12,1e-12,0.01,150,330,H,2,-0.052478715777397156,5,0.02523179493873482,0.0917996509661215,0.058515722952428156
A,0.0001,0.1,1e-12,1e-12,0.01,150,650,C,2,-0.7869271636009216,5,0.013861793560690984,0.10321558874369498,0.058538691152192984
A,1e-05,0.1,1e-12,1e-12,0.01,150,650,C,2,-0.7869271636009216,5,0.013861795733944159,0.10322798539726878,0.05854489056560647
A,1e-06,0.1,1e-12,1e-12,0.01,150,650,C,2,-0.7869271636009216,5,0.01386173050799148,0.10322890431346966,0.058545317410730574
A,0.001,0.01,1e-12,1e-12,0.01,150,610,C,2,-2.5053277015686035,5,0.030782831504669088,0.08657118189851806,0.05867700670159358
A,0.1,1e-06,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023770262528236677,0.09399224807341125,0.05888125530082396
A,0.1,1e-05,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023770261344795887,0.09399230907329273,0.05888128520904431
A,0.1,0.0001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023770259380910885,0.09399283338058681,0.05888154638074885
A,0.1,0.001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.02377026319527128,0.09399816498800778,0.05888421409163953
A,0.1,0.01,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.02376790192289021,0.09404722232639064,0.05890756212464042
A,1e-05,1e-06,1e-12,1e-12,0.01,150,330,H,2,-0.052478715777397156,5,0.024290620576192808,0.09353270319337412,0.05891166188478346
A,0.1,0.1,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.02375328426836501,0.09452235006543575,0.05913781716690038
A,0.01,1e-06,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.02365290849386734,0.09481762695973125,0.059235267726799296
A,0.01,1e-05,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023652908172879065,0.09481767775898454,0.0592352929659318
A,0.01,0.0001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.02365275106262624,0.0948181140949936,0.05923543257880992
A,0.01,0.001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023652942272886012,0.09482294569546379,0.0592379439841749
A,0.001,1e-06,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.0236250538878719,0.09487930393763352,0.05925217891275271
A,0.001,1e-05,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023625053553350726,0.09487934289612318,0.05925219822473696
A,0.001,0.0001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023625068584142567,0.09488009171067119,0.05925258014740688
A,0.0001,1e-06,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023623229069495315,0.09488519037914112,0.05925420972431822
A,0.0001,1e-05,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.02362322995608594,0.09488523120484907,0.059254230580467505
A,1e-05,1e-06,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023623065226079498,0.09488555241193478,0.05925430881900714
A,1e-05,1e-05,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023623065273911625,0.09488560120181248,0.059254333237862056
A,1e-06,1e-06,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023623066157692694,0.09488565506142121,0.05925436060955695
A,1e-06,1e-05,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023623066011981504,0.09488570085601428,0.05925438343399789
A,0.0001,0.0001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023623226881046424,0.0948856507579599,0.059254438819503166
A,1e-05,0.0001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023623019508173304,0.09488597526707611,0.059254497387624706
A,1e-06,0.0001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023623012384618055,0.09488606553176272,0.05925453895819039
A,0.001,0.001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.0236249075705091,0.09488428664499142,0.05925459710775026
A,0.0001,0.001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.02362319747162749,0.0948900249573099,0.059256611214468694
A,1e-05,0.001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023623039050237035,0.0948908363417701,0.05925693769600357
A,1e-06,0.001,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.02362302943983771,0.09489092580752503,0.05925697762368137
A,0.01,0.01,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023651700260629654,0.09486437376918687,0.05925803701490826
A,0.001,0.01,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.02362401837703359,0.0949243282115676,0.0592741732943006
A,0.0001,0.01,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023622184058700663,0.09492755628014052,0.05927487016942059
A,1e-05,0.01,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023622203098998252,0.09492877962504984,0.05927549136202404
A,1e-06,0.01,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023622197057989985,0.09492886219588396,0.059275529626936975
A,1e-05,1e-06,1e-12,1e-12,0.01,150,270,H,0,-0.04426804184913635,5,0.02784320124576095,0.09095213295718807,0.05939766710147451
A,0.0001,0.01,1e-12,1e-12,0.01,150,610,C,2,-2.5053277015686035,5,0.03243259053171175,0.08645345008608793,0.059443020308899835
A,0.01,0.1,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023629898204213608,0.09526942470947289,0.059449661456843245
A,0.001,0.1,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.02361326303748606,0.09533740987718414,0.059475336457335104
A,0.0001,0.1,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.02361169648302508,0.09534335789040986,0.05947752718671747
A,1e-05,0.1,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023612235644008002,0.09534597937852148,0.05947910751126474
A,1e-06,0.1,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023612331128890374,0.09534629740566858,0.059479314267279475
A,1e-05,1e-06,1e-12,1e-12,0.01,150,640,H,13,-0.030795302242040634,5,0.028307913923030253,0.09088813312319602,0.059598023523113136
A,1e-05,1e-05,1e-12,1e-12,0.01,150,270,H,0,-0.04426804184913635,5,0.027814380208825484,0.09164860944069489,0.05973149482476019
A,1e-05,0.01,1e-12,1e-12,0.01,150,610,C,2,-2.5053277015686035,5,0.03241291669664655,0.0871150675810683,0.05976399213885743
A,1e-06,0.01,1e-12,1e-12,0.01,150,610,C,2,-2.5053277015686035,5,0.03241311546725615,0.0871780817042341,0.059795598585745124
A,0.01,0.1,1e-12,1e-12,0.01,150,330,H,4,-0.02938268519937992,5,0.017939919217450737,0.10193356116670368,0.05993674019207721
A,0.1,1.0,1e-12,1e-12,0.01,150,330,H,4,-0.02938268519937992,5,0.017940456482572472,0.10196795802424768,0.05995420725341008
A,0.1,1.0,1e-12,1e-12,0.01,150,650,C,2,-0.7869271636009216,5,0.014776996591810176,0.10521171677438235,0.05999435668309626
A,1e-06,0.0001,1e-12,1e-12,0.01,150,330,H,2,-0.052478715777397156,5,0.024737229222471926,0.09551334027102032,0.060125284746746124
A,1e-05,1e-05,1e-12,1e-12,0.01,150,640,H,13,-0.030795302242040634,5,0.02828876213284786,0.09202034625177888,0.06015455419231337
A,1e-05,1e-05,1e-12,1e-12,0.01,150,330,H,2,-0.052478715777397156,5,0.024203655235152572,0.0969573967049803,0.06058052597006643
A,0.01,0.1,1e-12,1e-12,0.01,150,170,C,3,-2.179614543914795,5,0.019816337597160266,0.10145153039497558,0.060633933996067924
A,1e-06,1e-06,1e-12,1e-12,0.01,150,270,H,0,-0.04426804184913635,5,0.029284124278898715,0.09211083641204382,0.06069748034547127
A,1e-06,0.1,1e-12,1e-12,0.01,150,170,C,0,-2.175614595413208,5,0.014433332180500406,0.107494209404407,0.0609637707924537
A,1e-06,1e-05,1e-12,1e-12,0.01,150,270,H,0,-0.04426804184913635,5,0.02925451018094455,0.09273488228753848,0.060994696234241516
A,0.001,1.0,1e-12,1e-12,0.01,150,270,C,1,-2.464503288269043,5,0.02404379658777856,0.09900874031566237,0.06152626845172046
A,0.0001,1.0,1e-12,1e-12,0.01,150,270,C,1,-2.464503288269043,5,0.024045509721408342,0.0990565517491224,0.06155103073526537
A,1e-05,1.0,1e-12,1e-12,0.01,150,270,C,1,-2.464503288269043,5,0.024046634482890232,0.09906089839421232,0.061553766438551274
A,1e-06,1.0,1e-12,1e-12,0.01,150,270,C,1,-2.464503288269043,5,0.02404730011717117,0.09906096449820409,0.06155413230768763
A,0.001,0.1,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.014775760691463219,0.108501759807198,0.06163876024933061
A,0.0001,0.1,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.014736380437839895,0.108936867326244,0.06183662388204195
A,1e-05,0.1,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.01473255233556241,0.10897436495786889,0.061853458646715646
A,1e-06,0.1,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.014732196860350877,0.10897810802895806,0.06185515244465447
A,1e-06,0.01,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.011752531668688431,0.1122256456963504,0.06198908868251942
A,1e-05,0.01,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.011753361112848772,0.11224063439861283,0.0619969977557308
A,0.0001,0.001,1e-12,1e-12,0.01,150,330,H,1,-0.05347871407866478,5,0.0297510530787437,0.09446823296164095,0.062109643020192326
A,0.0001,0.01,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.011796246587247997,0.11251875052897445,0.06215749855811122
A,1e-06,0.01,1e-12,1e-12,0.01,150,610,H,6,-0.14696994423866272,5,0.0087207338988029,0.1158045129213302,0.06226262341006655
A,1e-05,0.01,1e-12,1e-12,0.01,150,610,H,6,-0.14696994423866272,5,0.008721357583806906,0.1158267882506597,0.0622740729172333
A,1e-05,0.0001,1e-12,1e-12,0.01,150,270,H,0,-0.04426804184913635,5,0.027516228078564606,0.09715347717342551,0.06233485262599506
A,1e-05,1e-06,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.020783592450982907,0.10392548561785589,0.0623545390344194
A,1e-05,1e-05,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.02078236138664284,0.10394598863639032,0.06236417501151658
A,1e-06,1e-06,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.020784413271327278,0.10395855482714962,0.06237148404923845
A,1e-06,1e-05,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.02078304971014007,0.10398024367548672,0.062381646692813396
A,0.0001,1e-06,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.02102899428923027,0.10378755814467427,0.062408276216952274
A,0.0001,1e-05,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.021030162798830694,0.10381433983457669,0.06242225131670369
A,0.0001,0.01,1e-12,1e-12,0.01,150,610,H,6,-0.14696994423866272,5,0.008695806217007955,0.11616306772764334,0.06242943697232565
A,1e-05,0.0001,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.020772704531218773,0.10415262091932576,0.06246266272527226
A,0.1,1.0,1e-12,1e-12,0.01,150,330,H,1,-0.05347871407866478,5,0.030920040476198694,0.09401046514614321,0.06246525281117095
A,0.0001,0.0001,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.02094173635918218,0.10399866867186616,0.06247020251552417
A,1e-06,0.0001,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.020771366858597318,0.10418110398262528,0.0624762354206113
A,1e-06,0.0001,1e-12,1e-12,0.01,150,270,H,0,-0.04426804184913635,5,0.027343068631105402,0.0982585745826806,0.062800821606893
A,1e-06,1e-06,1e-12,1e-12,0.01,150,640,H,13,-0.030795302242040634,5,0.027790467035410354,0.09791304211545082,0.06285175457543059
A,0.001,1.0,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.029840946928302303,0.09672414368832588,0.06328254530831409
A,1e-06,1.0,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.02986315422553159,0.09670361233726066,0.06328338328139613
A,1e-05,1.0,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.029863126211106303,0.09670380877842956,0.06328346749476793
A,0.0001,1.0,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.02986293216721188,0.09670572896141197,0.06328433056431193
A,1e-06,1e-05,1e-12,1e-12,0.01,150,640,H,13,-0.030795302242040634,5,0.027747169994312353,0.0989768038451973,0.06336198691975482
A,0.001,0.001,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.021586914364711177,0.10514690547081543,0.06336690991776331
A,0.01,1.0,1e-12,1e-12,0.01,150,530,C,1,-2.7582390308380127,5,0.029902331215734657,0.09692508251650661,0.06341370686612063
A,0.001,1.0,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023559858233590605,0.10327471710409579,0.06341728766884319
A,1e-06,1.0,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023559610012451774,0.1032782892705384,0.0634189496414951
A,1e-05,1.0,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023559612329607554,0.10327828833850031,0.06341895033405393
A,0.01,1.0,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023562521826554918,0.10327538041887331,0.06341895112271412
A,0.0001,1.0,1e-12,1e-12,0.01,150,380,C,0,0.17328409850597382,5,0.023559648361996,0.1032782972020678,0.0634189727820319
A,1e-05,0.001,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.020742215813459485,0.10613176354589696,0.06343698967967822
A,1e-06,0.001,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.020739324378051014,0.10614285657564837,0.06344109047684969
A,0.01,1.0,1e-12,1e-12,0.01,150,650,C,2,-0.7869271636009216,5,0.01466041526781026,0.1124732372038645,0.06356682623583738
A,1e-06,0.001,1e-12,1e-12,0.01,150,490,H,6,-0.1284528225660324,5,0.006469654359636935,0.12069408128632729,0.06358186782298211
A,1e-05,0.001,1e-12,1e-12,0.01,150,490,H,6,-0.1284528225660324,5,0.006485581481065249,0.12072089999901223,0.06360324074003874
A,0.001,1.0,1e-12,1e-12,0.01,150,650,C,2,-0.7869271636009216,5,0.014665671672383177,0.11256661148160699,0.06361614157699508
A,0.0001,1.0,1e-12,1e-12,0.01,150,650,C,2,-0.7869271636009216,5,0.014664225599366917,0.11258476156039048,0.06362449357987869
A,1e-05,1.0,1e-12,1e-12,0.01,150,650,C,2,-0.7869271636009216,5,0.014663941203250487,0.11258600761710835,0.06362497441017942
A,1e-06,1.0,1e-12,1e-12,0.01,150,650,C,2,-0.7869271636009216,5,0.014663932040680462,0.11258608014401425,0.06362500609234735
A,0.0001,0.001,1e-12,1e-12,0.01,150,620,H,3,-0.25204017758369446,5,0.020831834384681912,0.10653611396148066,0.06368397417308129
A,0.0001,0.001,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.02856643714091439,0.09981170785599366,0.06418907249845403
A,1e-05,0.0001,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.02653024365649655,0.10192138182555723,0.06422581274102689
A,1e-06,0.0001,1e-12,1e-12,0.01,150,510,H,8,-0.0713830441236496,5,0.024469950961251444,0.10524404353006603,0.06485699724565874
A,0.001,0.01,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.02856720154474683,0.10120303874341585,0.06488512014408135
A,0.01,0.1,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.0285608069668771,0.10122934482067383,0.06489507589377547
A,0.1,1.0,1e-12,1e-12,0.01,150,640,H,9,-0.08353185653686523,5,0.028560820521440485,0.10123042070748331,0.0648956206144619
A,1e-05,0.001,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.030112563796533258,0.09984905657630919,0.06498081018642123
A,0.001,0.1,1e-12,1e-12,0.01,150,610,H,6,-0.14696994423866272,5,0.014216228696082939,0.11575865254391135,0.06498744061999714
A,1e-06,0.001,1e-12,1e-12,0.01,150,650,H,6,-0.01910228095948696,5,0.030106608028325026,0.10014066985330247,0.06512363894081374
A,0.01,1.0,1e-12,1e-12,0.01,150,170,C,0,-2.175614595413208,5,0.012060327607709448,0.11848839989829665,0.06527436375300305
A,1e-05,0.0001,1e-12,1e-12,0.01,150,640,H,13,-0.030795302242040634,5,0.02789009408337083,0.10395572189243182,0.06592290798790132
A,0.0001,1.0,1e-12,1e-12,0.01,150,620,C,3,-8.189264297485352,5,0.027928261712117538,0.10445849067577152,0.06619337619394453
A,1e-05,1.0,1e-12,1e-12,0.01,150,620,C,3,-8.189264297485352,5,0.02792931341045244,0.104458241719863,0.06619377756515772
A,1e-06,1.0,1e-12,1e-12,0.01,150,620,C,3,-8.189264297485352,5,0.027929310545342673,0.10445825211112951,0.06619378132823608
A,0.001,1.0,1e-12,1e-12,0.01,150,620,C,3,-8.189264297485352,5,0.027935271105771646,0.10446009756325103,0.06619768433451134
A,0.01,1.0,1e-12,1e-12,0.01,150,620,C,3,-8.189264297485352,5,0.02794450828539014,0.10446706482066243,0.06620578655302628
A,0.01,1e-06,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.01323100286820533,0.12041446130762552,0.06682273208791542
A,0.01,1e-05,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.013230992407971397,0.12041568780674382,0.0668233401073576
A,0.01,0.0001,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.01323088469639948,0.12042796713618827,0.06682942591629387
A,0.01,0.001,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.013229262079514208,0.12054586315501084,0.06688756261726253
A,1e-05,0.001,1e-12,1e-12,0.01,150,330,H,1,-0.05347871407866478,5,0.03258529035882602,0.10177660348315186,0.06718094692098894
A,1e-06,1.0,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.013754285441024586,0.12070442113409038,0.06722935328755748
A,1e-05,1.0,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.013754284107486515,0.12070470959685647,0.0672294968521715
A,0.0001,1.0,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.013754228091867686,0.12070755802650156,0.06723089305918462
A,0.001,1.0,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.013753568706571585,0.12073576745310372,0.06724466807983764
A,1e-05,1e-06,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.029165744081128993,0.10552417429198344,0.06734495918655621
A,0.01,0.01,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.01321722834571272,0.12161617816848924,0.06741670325710097
A,0.1,1.0,1e-12,1e-12,0.01,150,170,C,3,-2.179614543914795,5,0.02292848450934197,0.11193247360111268,0.06743047905522732
A,1e-05,1e-05,1e-12,1e-12,0.01,150,650,H,15,-0.01910228095948696,5,0.02915113939441455,0.10605289808326632,0.06760201873884043
A,1e-06,0.001,1e-12,1e-12,0.01,150,330,H,1,-0.05347871407866478,5,0.03182801646948025,0.10351641369169724,0.06767221508058874
A,0.01,1.0,1e-12,1e-12,0.01,150,510,C,1,-2.8548877239227295,5,0.014475807158598112,0.12100074239640762,0.06773827477750287
A,0.001,1e-06,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.013178390153262401,0.12267657223994657,0.0679274811966045
A,0.001,1e-05,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.013178382812986852,0.12267770262845318,0.06792804272072002
A,0.001,0.0001,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.0131782754560565,0.12268938164098075,0.06793382854851862
A,0.001,0.001,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.01317352846284956,0.12280444018283584,0.0679889843228427
A,0.0001,1e-06,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.013171633189292499,0.12291109073535046,0.06804136196232148
A,0.0001,1e-05,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.013171624103787666,0.12291217382922334,0.0680418989665055
A,0.0001,0.0001,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.013171497557292874,0.12292283880882347,0.06804716818305817
A,1e-05,1e-06,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.013171782122168949,0.12293586925441896,0.06805382568829396
A,1e-06,1e-06,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.01317190164085034,0.12293658289613918,0.06805424226849476
A,1e-05,1e-05,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.013171773217284181,0.12293694143777878,0.06805435732753148
A,1e-06,1e-05,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.013171890989713338,0.12293767339972655,0.06805478219471994
A,1e-05,0.0001,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.01317151856251672,0.12294470876374863,0.06805811366313268
A,1e-06,0.0001,1e-12,1e-12,0.01,150,330,C,0,-1.5042518377304077,5,0.013171789025903803,0.12294793904186682,0.06805986403388531
