graph_idx,node_type,node_idx,method,sparsity_target,mask_baseline_mode,ig_baseline_mode,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_features,k_features,actual_sparsity_feat
0,H,5,gnnexplainer,0.9,match_ig_baseline,scientific,-0.3452540338039398,-0.25684216618537903,-0.211256206035614,-0.3744361400604248,0.029182106256484985,0.11759397387504578,0.1631799340248108,0.08841186761856079,0.1339978277683258,0.08841186761856079,0.1339978277683258,33,4,0.8787878787878788
0,H,5,integrated_gradients,0.9,match_ig_baseline,scientific,-0.3452540338039398,-0.20115375518798828,-0.347562313079834,-0.3744361400604248,0.029182106256484985,0.17328238487243652,0.02687382698059082,0.14410027861595154,0.002308279275894165,0.14410027861595154,-0.002308279275894165,33,4,0.8787878787878788
0,C,0,gnnexplainer,0.9,match_ig_baseline,scientific,-2.104891777038574,-2.9597864151000977,-2.011870861053467,-2.1809728145599365,0.0760810375213623,0.7788136005401611,0.16910195350646973,0.8548946380615234,0.09302091598510742,0.7027325630187988,0.09302091598510742,39,4,0.8974358974358975
0,C,0,integrated_gradients,0.9,match_ig_baseline,scientific,-2.104891777038574,-2.8787131309509277,-2.2682929039001465,-2.1809728145599365,0.0760810375213623,0.6977403163909912,0.08732008934020996,0.7738213539123535,0.16340112686157227,0.6216592788696289,0.011239051818847656,39,4,0.8974358974358975
0,C,1,gnnexplainer,0.9,match_ig_baseline,scientific,-17.136962890625,-15.049059867858887,-7.621316432952881,-16.9322566986084,0.20470619201660156,1.8831968307495117,9.310940265655518,2.0879030227661133,9.51564645767212,1.6784906387329102,9.106234073638916,39,4,0.8974358974358975
0,C,1,integrated_gradients,0.9,match_ig_baseline,scientific,-17.136962890625,-8.022113800048828,-14.509631156921387,-16.9322566986084,0.20470619201660156,8.91014289855957,2.4226255416870117,9.114849090576172,2.6273317337036133,8.705436706542969,2.21791934967041,39,4,0.8974358974358975
0,C,2,gnnexplainer,0.9,match_ig_baseline,scientific,-8.5090970993042,-7.602745532989502,-6.035789489746094,-8.388336181640625,0.12076091766357422,0.785590648651123,2.3525466918945312,0.9063515663146973,2.4733076095581055,0.6648297309875488,2.231785774230957,39,4,0.8974358974358975
0,C,2,integrated_gradients,0.9,match_ig_baseline,scientific,-8.5090970993042,-6.6312079429626465,-7.5072760581970215,-8.388336181640625,0.12076091766357422,1.7571282386779785,0.8810601234436035,1.8778891563415527,1.0018210411071777,1.6363673210144043,0.7602992057800293,39,4,0.8974358974358975
0,C,3,gnnexplainer,0.9,match_ig_baseline,scientific,-6.361694812774658,-5.282348155975342,-8.820058822631836,-6.655499458312988,0.2938046455383301,1.3731513023376465,2.1645593643188477,1.0793466567993164,2.4583640098571777,1.0793466567993164,1.8707547187805176,39,4,0.8974358974358975
0,C,3,integrated_gradients,0.9,match_ig_baseline,scientific,-6.361694812774658,-5.987297058105469,-7.629417896270752,-6.655499458312988,0.2938046455383301,0.6682024002075195,0.9739184379577637,0.37439775466918945,1.2677230834960938,0.37439775466918945,0.6801137924194336,39,4,0.8974358974358975
0,C,4,gnnexplainer,0.9,match_ig_baseline,scientific,-12.114175796508789,-7.323967456817627,-8.33944034576416,-12.745342254638672,0.6311664581298828,5.421374797821045,4.405901908874512,4.790208339691162,3.774735450744629,4.790208339691162,3.774735450744629,39,4,0.8974358974358975
0,C,4,integrated_gradients,0.9,match_ig_baseline,scientific,-12.114175796508789,-6.513105392456055,-8.605804443359375,-12.745342254638672,0.6311664581298828,6.232236862182617,4.139537811279297,5.601070404052734,3.508371353149414,5.601070404052734,3.508371353149414,39,4,0.8974358974358975
10,H,0,gnnexplainer,0.9,match_ig_baseline,scientific,-0.05451575666666031,-0.05518520623445511,-0.055744219571352005,-0.05126853287220001,0.0032472237944602966,0.0039166733622550964,0.004475686699151993,0.0006694495677947998,0.0012284629046916962,0.0006694495677947998,0.0012284629046916962,33,4,0.8787878787878788
10,H,0,integrated_gradients,0.9,match_ig_baseline,scientific,-0.05451575666666031,-0.054607801139354706,-0.052312321960926056,-0.05126853287220001,0.0032472237944602966,0.0033392682671546936,0.0010437890887260437,9.204447269439697e-05,0.002203434705734253,9.204447269439697e-05,-0.002203434705734253,33,4,0.8787878787878788
10,H,1,gnnexplainer,0.9,match_ig_baseline,scientific,-0.04886791482567787,-0.06310257315635681,-0.05780594050884247,-0.046680811792612076,0.002187103033065796,0.016421761363744736,0.011125128716230392,0.01423465833067894,0.008938025683164597,0.01423465833067894,0.008938025683164597,33,4,0.8787878787878788
10,H,1,integrated_gradients,0.9,match_ig_baseline,scientific,-0.04886791482567787,-0.05853600054979324,-0.04714738577604294,-0.046680811792612076,0.002187103033065796,0.011855188757181168,0.0004665739834308624,0.009668085724115372,0.0017205290496349335,0.009668085724115372,-0.0017205290496349335,33,4,0.8787878787878788
10,H,2,gnnexplainer,0.9,match_ig_baseline,scientific,-0.05451619252562523,-0.04279598593711853,-0.05545371398329735,-0.05026853457093239,0.004247657954692841,0.007472548633813858,0.00518517941236496,0.011720206588506699,0.0009375214576721191,0.0032248906791210175,0.0009375214576721191,33,4,0.8787878787878788
10,H,2,integrated_gradients,0.9,match_ig_baseline,scientific,-0.05451619252562523,-0.054608188569545746,-0.052312880754470825,-0.05026853457093239,0.004247657954692841,0.0043396539986133575,0.002044346183538437,9.199604392051697e-05,0.0022033117711544037,9.199604392051697e-05,-0.0022033117711544037,33,4,0.8787878787878788
10,H,3,gnnexplainer,0.9,match_ig_baseline,scientific,-0.04886849597096443,-0.05639656260609627,-0.061338067054748535,-0.046680811792612076,0.002187684178352356,0.009715750813484192,0.01465725526213646,0.007528066635131836,0.012469571083784103,0.007528066635131836,0.012469571083784103,33,4,0.8787878787878788
10,H,3,integrated_gradients,0.9,match_ig_baseline,scientific,-0.04886849597096443,-0.05853632092475891,-0.047147899866104126,-0.046680811792612076,0.002187684178352356,0.011855509132146835,0.00046708807349205017,0.00966782495379448,0.0017205961048603058,0.00966782495379448,-0.0017205961048603058,33,4,0.8787878787878788
10,H,4,gnnexplainer,0.9,match_ig_baseline,scientific,-0.04886763170361519,-0.059924039989709854,-0.042227521538734436,-0.04568081349134445,0.0031868182122707367,0.014243226498365402,0.003453291952610016,0.011056408286094666,0.0066401101648807526,0.011056408286094666,0.0002664737403392792,33,4,0.8787878787878788
10,H,4,integrated_gradients,0.9,match_ig_baseline,scientific,-0.04886763170361519,-0.05853531137108803,-0.04714701324701309,-0.04568081349134445,0.0031868182122707367,0.012854497879743576,0.0014661997556686401,0.00966767966747284,0.0017206184566020966,0.00966767966747284,-0.0017206184566020966,33,4,0.8787878787878788
10,H,5,gnnexplainer,0.9,match_ig_baseline,scientific,-0.0545157715678215,-0.04884906858205795,-0.06169050559401512,-0.05026853457093239,0.004247236996889114,0.0014194659888744354,0.011421971023082733,0.00566670298576355,0.007174734026193619,-0.002827771008014679,0.007174734026193619,33,4,0.8787878787878788
10,H,5,integrated_gradients,0.9,match_ig_baseline,scientific,-0.0545157715678215,-0.054607685655355453,-0.052312299609184265,-0.05026853457093239,0.004247236996889114,0.004339151084423065,0.002043765038251877,9.19140875339508e-05,0.0022034719586372375,9.19140875339508e-05,-0.0022034719586372375,33,4,0.8787878787878788
