graph_idx,compound,target_node_type,node_idx,edge_idx,edge_importance_mean,edge_variance
10,2,C,0,6,0.8923799395561218,0.0001751080419040818
10,2,C,0,7,0.5787749968469142,0.18323054404540437
10,2,C,0,8,0.86529620885849,0.0005363338039055066
10,2,C,0,9,0.7915658354759216,0.002154879800012566
10,2,C,0,10,0.5812115430831909,0.18227759197147414
10,2,C,0,11,0.4072826884686947,0.17979230579692274
10,2,C,0,12,0.0,0.0
10,2,C,0,13,0.0,0.0
10,2,C,0,14,0.40837396755814553,0.17900066871765924
10,2,C,0,15,0.22982038632035257,0.12081920891179332
10,2,C,0,16,0.7693552255630494,0.005171457129812609
10,2,C,0,17,0.8164175629615784,0.001211381723616114
10,2,C,0,18,0.9016526937484741,0.0013281204750043684
10,2,C,0,19,0.4066140942275524,0.18162938369136822
10,2,C,0,20,0.4169735461473465,0.18134430648121133
10,2,C,0,21,0.9271267533302308,3.6814423586406514e-06
10,2,C,0,22,0.7480935320258141,0.11705151190360327
10,2,C,0,23,0.5920704200863838,0.18207341495865892
10,2,C,1,0,0.44554213285446165,0.01618091048056961
10,2,C,1,1,0.902364194393158,0.00061991478308272
10,2,C,1,2,0.7613961912691594,0.12491175247946833
10,2,C,1,3,0.8898757815361023,0.000283917018855675
10,2,C,1,4,0.7283457025885582,0.11670145875153741
10,2,C,1,5,0.4005444809794426,0.07059234412462928
10,2,C,1,6,0.40597118511796,0.17630426168373836
10,2,C,1,7,0.715493456274271,0.10937112086566687
10,2,C,1,8,0.749448275566101,0.11808710878331766
10,2,C,1,9,0.755626730620861,0.1209408221402081
10,2,C,1,10,0.8124488115310669,0.0020390178598452737
10,2,C,1,11,0.8165423035621643,0.0018587309788296127
10,2,C,1,12,0.3986012950539589,0.18340395877967963
10,2,C,1,13,0.9214282393455505,9.583297381482225e-05
10,2,C,1,14,0.0,0.0
10,2,C,1,15,0.0,0.0
10,2,C,1,16,0.7575487673282624,0.11914801114476518
10,2,C,1,17,0.5602209895849228,0.17169191997422037
10,2,C,1,18,0.8636894941329956,0.0006552724711858105
10,2,C,1,19,0.879233181476593,0.001193100504239908
10,2,C,1,20,0.2409187711775303,0.1248182324164713
10,2,C,1,21,0.8998699903488159,0.0007780243495651007
10,2,C,1,22,0.24030928462743759,0.11835191029638348
10,2,C,1,23,0.7591984927654266,0.11845683274506924
10,2,C,2,0,0.8844942212104797,9.765237618580613e-05
10,2,C,2,1,0.7498813048005104,0.11732981928622058
10,2,C,2,2,0.6985980249941349,0.10655902213008253
10,2,C,2,3,0.40550213530659673,0.17770991253820997
10,2,C,2,4,0.5064805388450623,0.07196311373042313
10,2,C,2,5,0.730951265245676,0.11420713561083957
10,2,C,2,6,0.8795201182365417,0.0006565714281293822
10,2,C,2,7,0.4278765723109245,0.06305409647615798
10,2,C,2,8,0.0,0.0
10,2,C,2,9,0.0,0.0
10,2,C,2,10,0.40564781948924067,0.17939153784805556
10,2,C,2,11,0.7567618787288666,0.12085121263244289
10,2,C,2,12,0.7612275719642639,0.00494233604635724
10,2,C,2,13,0.7834107398986816,0.0011170031142930272
10,2,C,2,14,0.74963358938694,0.11822076235213248
10,2,C,2,15,0.5770716600120067,0.18475024573175836
