graph_idx,node_type,node_idx,method,sparsity_target,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_edges_considered,k_edges,actual_sparsity_edge,grid_run_id,mask_variant,sparsity_target_requested
650,H,9,gnnexplainer,0.5,-0.05895303934812546,-0.11045867204666138,-0.05937715992331505,-0.03479496389627457,0.02415807545185089,0.07566370815038681,0.02458219602704048,0.05150563269853592,0.00042412057518959045,0.05150563269853592,0.00042412057518959045,40,20,0.5,run_01_s50_zero,zero,0.5
650,H,10,gnnexplainer,0.5,-0.023587524890899658,-0.03709178417921066,-0.018579445779323578,-0.020102281123399734,0.0034852437674999237,0.01698950305581093,0.0015228353440761566,0.013504259288311005,0.00500807911157608,0.013504259288311005,-0.001962408423423767,40,20,0.5,run_01_s50_zero,zero,0.5
650,H,11,gnnexplainer,0.5,-0.10841157287359238,-0.10020928084850311,-0.11809486895799637,-0.09524228423833847,0.013169288635253906,0.004966996610164642,0.022852584719657898,0.008202292025089264,0.009683296084403992,-0.008202292025089264,0.009683296084403992,40,20,0.5,run_01_s50_zero,zero,0.5
650,H,12,gnnexplainer,0.5,-0.05435436591506004,-0.025558121502399445,-0.05774586275219917,-0.10497073829174042,0.050616372376680374,0.07941261678934097,0.047224875539541245,0.0287962444126606,0.0033914968371391296,0.0287962444126606,-0.0033914968371391296,40,20,0.5,run_01_s50_zero,zero,0.5
650,H,13,gnnexplainer,0.5,-0.06090754270553589,-0.11325623095035553,-0.05768486112356186,-0.03579496219754219,0.025112580507993698,0.07746126875281334,0.02188989892601967,0.05234868824481964,0.0032226815819740295,0.05234868824481964,-0.0032226815819740295,40,20,0.5,run_01_s50_zero,zero,0.5
650,H,14,gnnexplainer,0.5,-0.03507107496261597,-0.058085355907678604,-0.03703853487968445,-0.04792679101228714,0.012855716049671173,0.010158564895391464,0.010888256132602692,0.023014280945062637,0.0019674599170684814,-0.002697151154279709,-0.0019674599170684814,40,20,0.5,run_01_s50_zero,zero,0.5
650,H,15,gnnexplainer,0.5,-0.024672776460647583,-0.03606513887643814,-0.02293805032968521,-0.01910228095948696,0.005570495501160622,0.01696285791695118,0.00383576937019825,0.011392362415790558,0.0017347261309623718,0.011392362415790558,-0.0017347261309623718,40,20,0.5,run_01_s50_zero,zero,0.5
650,C,0,gnnexplainer,0.5,-0.6039972305297852,-2.1786601543426514,-0.8361822962760925,-0.7945148944854736,0.19051766395568848,1.3841452598571777,0.041667401790618896,1.5746629238128662,0.23218506574630737,1.1936275959014893,-0.14885026216506958,40,20,0.5,run_01_s50_zero,zero,0.5
650,C,1,gnnexplainer,0.5,-0.9427768588066101,-2.3013150691986084,-0.8498067855834961,-1.2854688167572021,0.34269195795059204,1.0158462524414062,0.43566203117370605,1.3585382103919983,0.09297007322311401,0.6731542944908142,0.09297007322311401,40,20,0.5,run_01_s50_zero,zero,0.5
650,C,2,gnnexplainer,0.5,-0.6430948376655579,-2.391116142272949,-0.5809131264686584,-0.7869271636009216,0.14383232593536377,1.6041889786720276,0.20601403713226318,1.7480213046073914,0.062181711196899414,1.4603566527366638,0.062181711196899414,40,20,0.5,run_01_s50_zero,zero,0.5
650,C,3,gnnexplainer,0.5,-0.6416166424751282,-2.2904574871063232,-0.6881674528121948,-0.7869707942008972,0.14535415172576904,1.503486692905426,0.09880334138870239,1.648840844631195,0.04655081033706665,1.358132541179657,-0.04655081033706665,40,20,0.5,run_01_s50_zero,zero,0.5
650,C,4,gnnexplainer,0.5,-0.942050039768219,-2.339496374130249,-0.6789361834526062,-1.282924771308899,0.34087473154067993,1.05657160282135,0.6039885878562927,1.39744633436203,0.2631138563156128,0.7156968712806702,0.2631138563156128,40,20,0.5,run_01_s50_zero,zero,0.5
650,C,5,gnnexplainer,0.5,-0.60410076379776,-2.378923177719116,-0.65516197681427,-0.7939702272415161,0.1898694634437561,1.5849529504776,0.1388082504272461,1.7748224139213562,0.05106121301651001,1.395083487033844,-0.05106121301651001,40,20,0.5,run_01_s50_zero,zero,0.5
740,H,1,gnnexplainer,0.5,-0.026137936860322952,-0.05942551791667938,-0.0183655247092247,0.03481113538146019,0.06094907224178314,0.09423665329813957,0.05317666009068489,0.03328758105635643,0.007772412151098251,0.03328758105635643,-0.007772412151098251,34,17,0.5,run_01_s50_zero,zero,0.5
740,H,2,gnnexplainer,0.5,-0.04452488198876381,-0.08944068104028702,-0.0382966585457325,-0.0694003626704216,0.02487548068165779,0.020040318369865417,0.031103704124689102,0.04491579905152321,0.006228223443031311,-0.004835162311792374,0.006228223443031311,34,17,0.5,run_01_s50_zero,zero,0.5
740,H,3,gnnexplainer,0.5,-0.04864649474620819,-0.10235799849033356,-0.04050535708665848,-0.03524171933531761,0.01340477541089058,0.06711627915501595,0.005263637751340866,0.053711503744125366,0.008141137659549713,0.053711503744125366,-0.008141137659549713,34,17,0.5,run_01_s50_zero,zero,0.5
740,H,4,gnnexplainer,0.5,-0.044288262724876404,-0.088542640209198,-0.05293230712413788,-0.06663717329502106,0.022348910570144653,0.02190546691417694,0.013704866170883179,0.044254377484321594,0.008644044399261475,-0.0004434436559677124,-0.008644044399261475,34,17,0.5,run_01_s50_zero,zero,0.5
740,H,5,gnnexplainer,0.5,-0.02385552227497101,-0.06242625415325165,0.007913701236248016,0.03422334045171738,0.058078862726688385,0.09664959460496902,0.02630963921546936,0.03857073187828064,0.031769223511219025,0.03857073187828064,-0.031769223511219025,34,17,0.5,run_01_s50_zero,zero,0.5
740,H,6,gnnexplainer,0.5,-0.046978406608104706,-0.08803404867649078,-0.04911625012755394,-0.03061004728078842,0.016368359327316284,0.05742400139570236,0.018506202846765518,0.04105564206838608,0.002137843519449234,0.04105564206838608,0.002137843519449234,34,17,0.5,run_01_s50_zero,zero,0.5
740,H,9,gnnexplainer,0.5,-0.04696982726454735,-0.0685027688741684,-0.05081237107515335,-0.11217248439788818,0.06520265713334084,0.04366971552371979,0.06136011332273483,0.021532941609621048,0.003842543810606003,-0.021532941609621048,-0.003842543810606003,34,17,0.5,run_01_s50_zero,zero,0.5
740,H,10,gnnexplainer,0.5,-0.046655893325805664,-0.06162097305059433,-0.05234011262655258,-0.10799708962440491,0.06134119629859924,0.04637611657381058,0.055656976997852325,0.014965079724788666,0.005684219300746918,-0.014965079724788666,-0.005684219300746918,34,17,0.5,run_01_s50_zero,zero,0.5
740,H,11,gnnexplainer,0.5,-0.03764323145151138,-0.056588064879179,-0.05143390968441963,0.028855061158537865,0.06649829261004925,0.08544312603771687,0.0802889708429575,0.018944833427667618,0.013790678232908249,0.018944833427667618,0.013790678232908249,34,17,0.5,run_01_s50_zero,zero,0.5
740,C,0,gnnexplainer,0.5,0.018430694937705994,-3.1298108100891113,0.011168330907821655,0.41184088587760925,0.39341019093990326,3.5416516959667206,0.4006725549697876,3.1482415050268173,0.007262364029884338,3.1482415050268173,0.007262364029884338,34,17,0.5,run_01_s50_zero,zero,0.5
740,C,1,gnnexplainer,0.5,0.007801875472068787,-2.7577474117279053,-0.06838631629943848,0.3751834034919739,0.3673815280199051,3.132930815219879,0.44356971979141235,2.765549287199974,0.07618819177150726,2.765549287199974,0.07618819177150726,34,17,0.5,run_01_s50_zero,zero,0.5
740,C,2,gnnexplainer,0.5,-0.3508378267288208,-2.9769060611724854,-0.42293548583984375,0.5169197916984558,0.8677576184272766,3.493825852870941,0.9398552775382996,2.6260682344436646,0.07209765911102295,2.6260682344436646,0.07209765911102295,34,17,0.5,run_01_s50_zero,zero,0.5
50,H,0,gnnexplainer,0.5,-0.18866461515426636,-0.06636320054531097,-0.18119415640830994,-0.18572446703910828,0.002940148115158081,0.1193612664937973,0.00453031063079834,0.12230141460895538,0.007470458745956421,0.11642111837863922,0.0015901625156402588,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,H,1,gnnexplainer,0.5,-0.19408667087554932,-0.0789506658911705,-0.20861437916755676,-0.1745053380727768,0.019581332802772522,0.09555467218160629,0.03410904109477997,0.11513600498437881,0.014527708292007446,0.07597333937883377,0.014527708292007446,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,H,2,gnnexplainer,0.5,-0.13721123337745667,-0.11876506358385086,-0.16009578108787537,-0.1240059956908226,0.013205237686634064,0.005240932106971741,0.036089785397052765,0.018446169793605804,0.0228845477104187,-0.007964305579662323,0.0228845477104187,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,H,3,gnnexplainer,0.5,-0.06269896030426025,-0.0868186205625534,-0.05343671143054962,-0.029461706057190895,0.03323725424706936,0.05735691450536251,0.023975005373358727,0.024119660258293152,0.009262248873710632,0.024119660258293152,-0.009262248873710632,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,H,4,gnnexplainer,0.5,-0.05592544749379158,-0.065912626683712,-0.05630757287144661,-0.08866342157125473,0.03273797407746315,0.022750794887542725,0.03235584869980812,0.009987179189920425,0.0003821253776550293,-0.009987179189920425,-0.0003821253776550293,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,H,5,gnnexplainer,0.5,-0.08462868630886078,-0.07064414769411087,-0.12411708384752274,-0.06410186737775803,0.020526818931102753,0.006542280316352844,0.06001521646976471,0.013984538614749908,0.03948839753866196,-0.013984538614749908,0.03948839753866196,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,H,6,gnnexplainer,0.5,-0.33054494857788086,-0.13474032282829285,-0.35769400000572205,-0.3011716902256012,0.029373258352279663,0.16643136739730835,0.05652230978012085,0.195804625749588,0.027149051427841187,0.1370581090450287,0.027149051427841187,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,H,7,gnnexplainer,0.5,-0.3257949948310852,-0.14481142163276672,-0.32373112440109253,-0.362988144159317,0.03719314932823181,0.2181767225265503,0.03925701975822449,0.18098357319831848,0.0020638704299926758,0.18098357319831848,0.0020638704299926758,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,C,0,gnnexplainer,0.5,-3.4731967449188232,-1.9575390815734863,-4.6670308113098145,-3.638505220413208,0.16530847549438477,1.6809661388397217,1.0285255908966064,1.515657663345337,1.1938340663909912,1.515657663345337,0.8632171154022217,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,C,1,gnnexplainer,0.5,-2.626781463623047,-2.439267635345459,-2.577259063720703,-2.7032065391540527,0.07642507553100586,0.26393890380859375,0.1259474754333496,0.1875138282775879,0.04952239990234375,0.1875138282775879,0.04952239990234375,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,C,2,gnnexplainer,0.5,-2.6187326908111572,-2.6506943702697754,-2.3578226566314697,-3.0836172103881836,0.46488451957702637,0.4329228401184082,0.7257945537567139,0.031961679458618164,0.2609100341796875,-0.031961679458618164,0.2609100341796875,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,C,3,gnnexplainer,0.5,-12.352452278137207,-8.492962837219238,-11.702123641967773,-11.829119682312012,0.5233325958251953,3.3361568450927734,0.12699604034423828,3.8594894409179688,0.6503286361694336,2.812824249267578,-0.39633655548095703,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,C,4,gnnexplainer,0.5,-12.56570053100586,-10.239035606384277,-9.956381797790527,-12.671215057373047,0.1055145263671875,2.4321794509887695,2.7148332595825195,2.326664924621582,2.609318733215332,2.326664924621582,2.609318733215332,30,15,0.5,run_02_s50_scientific,scientific,0.5
50,C,5,gnnexplainer,0.5,-1.2540905475616455,-1.8838874101638794,-1.0355256795883179,-1.9315294027328491,0.6774388551712036,0.04764199256896973,0.8960037231445312,0.6297968626022339,0.21856486797332764,-0.6297968626022339,0.21856486797332764,30,15,0.5,run_02_s50_scientific,scientific,0.5
170,H,0,gnnexplainer,0.5,-0.08065252006053925,-0.10389608144760132,-0.08229146897792816,-0.026961499825119972,0.05369102023541927,0.07693458162248135,0.05532996915280819,0.023243561387062073,0.001638948917388916,0.023243561387062073,0.001638948917388916,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,H,1,gnnexplainer,0.5,-0.08064423501491547,-0.10329823195934296,-0.08660370856523514,-0.027961499989032745,0.05268273502588272,0.07533673197031021,0.05864220857620239,0.02265399694442749,0.005959473550319672,0.02265399694442749,0.005959473550319672,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,H,2,gnnexplainer,0.5,-0.08063553273677826,-0.1032886803150177,-0.07352244853973389,-0.027961499989032745,0.052674032747745514,0.07532718032598495,0.04556094855070114,0.02265314757823944,0.0071130841970443726,0.02265314757823944,-0.0071130841970443726,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,H,3,gnnexplainer,0.5,-0.08062697947025299,-0.0962434709072113,-0.08095971494913101,-0.026961499825119972,0.05366547964513302,0.06928197108209133,0.05399821512401104,0.015616491436958313,0.00033273547887802124,0.015616491436958313,0.00033273547887802124,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,H,4,gnnexplainer,0.5,-0.07791470736265182,-0.0905604436993599,-0.08011302351951599,-0.027961499989032745,0.04995320737361908,0.06259894371032715,0.052151523530483246,0.012645736336708069,0.0021983161568641663,0.012645736336708069,0.0021983161568641663,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,H,5,gnnexplainer,0.5,-0.07790467888116837,-0.0926024317741394,-0.07090140879154205,-0.026961499825119972,0.05094317905604839,0.06564093194901943,0.04393990896642208,0.014697752892971039,0.007003270089626312,0.014697752892971039,-0.007003270089626312,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,H,6,gnnexplainer,0.5,-0.07790350168943405,-0.09080999344587326,-0.07280033826828003,-0.026961499825119972,0.05094200186431408,0.06384849362075329,0.04583883844316006,0.012906491756439209,0.005103163421154022,0.012906491756439209,-0.005103163421154022,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,H,7,gnnexplainer,0.5,-0.07790827751159668,-0.10078328102827072,-0.06970254331827164,-0.02896150015294552,0.04894677735865116,0.0718217808753252,0.04074104316532612,0.022875003516674042,0.008205734193325043,0.022875003516674042,-0.008205734193325043,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,H,8,gnnexplainer,0.5,-0.07964935898780823,-0.12018116563558578,-0.09273812174797058,-0.02691764011979103,0.0527317188680172,0.09326352551579475,0.06582048162817955,0.04053180664777756,0.013088762760162354,0.04053180664777756,0.013088762760162354,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,H,9,gnnexplainer,0.5,-0.0796414166688919,-0.09885376691818237,-0.07838540524244308,-0.025917639955878258,0.05372377671301365,0.07293612696230412,0.05246776528656483,0.019212350249290466,0.001256011426448822,0.019212350249290466,-0.001256011426448822,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,H,10,gnnexplainer,0.5,-0.07964157313108444,-0.10785285383462906,-0.0789065808057785,-0.025917639955878258,0.053723933175206184,0.0819352138787508,0.052988940849900246,0.028211280703544617,0.0007349923253059387,0.028211280703544617,-0.0007349923253059387,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,H,11,gnnexplainer,0.5,-0.07965811342000961,-0.10645399987697601,-0.09470085799694061,-0.02896150015294552,0.050696613267064095,0.0774924997240305,0.0657393578439951,0.0267958864569664,0.015042744576931,0.0267958864569664,0.015042744576931,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,C,0,gnnexplainer,0.5,-2.0284276008605957,-2.215282440185547,-2.2375378608703613,-2.175614595413208,0.1471869945526123,0.03966784477233887,0.06192326545715332,0.18685483932495117,0.20911026000976562,-0.10751914978027344,-0.08526372909545898,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,C,1,gnnexplainer,0.5,-2.0285582542419434,-2.6733078956604004,-2.466118097305298,-2.1761586666107178,0.14760041236877441,0.4971492290496826,0.2899594306945801,0.644749641418457,0.4375598430633545,0.3495488166809082,0.14235901832580566,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,C,2,gnnexplainer,0.5,-2.1927924156188965,-2.504812240600586,-2.0362801551818848,-2.1926145553588867,0.00017786026000976562,0.3121976852416992,0.15633440017700195,0.31201982498168945,0.15651226043701172,0.31201982498168945,0.1561565399169922,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,C,3,gnnexplainer,0.5,-2.1926939487457275,-2.087778329849243,-2.106796979904175,-2.179614543914795,0.013079404830932617,0.09183621406555176,0.07281756401062012,0.10491561889648438,0.08589696884155273,0.07875680923461914,0.0597381591796875,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,C,4,gnnexplainer,0.5,-2.0527212619781494,-2.6801013946533203,-2.004342794418335,-2.1881580352783203,0.1354367733001709,0.491943359375,0.18381524085998535,0.6273801326751709,0.04837846755981445,0.3565065860748291,0.04837846755981445,42,21,0.5,run_02_s50_scientific,scientific,0.5
170,C,5,gnnexplainer,0.5,-2.0526702404022217,-2.332273244857788,-1.6633793115615845,-2.174614429473877,0.12194418907165527,0.15765881538391113,0.5112351179122925,0.2796030044555664,0.3892909288406372,0.03571462631225586,0.3892909288406372,42,21,0.5,run_02_s50_scientific,scientific,0.5
270,H,0,gnnexplainer,0.5,-0.06326740980148315,-0.08056055009365082,-0.04988694190979004,-0.04426804184913635,0.018999367952346802,0.036292508244514465,0.0056189000606536865,0.017293140292167664,0.013380467891693115,0.017293140292167664,-0.013380467891693115,22,11,0.5,run_02_s50_scientific,scientific,0.5
270,H,1,gnnexplainer,0.5,-0.06325238198041916,-0.06740289181470871,-0.08811581134796143,-0.04426804184913635,0.018984340131282806,0.023134849965572357,0.04384776949882507,0.004150509834289551,0.024863429367542267,0.004150509834289551,0.024863429367542267,22,11,0.5,run_02_s50_scientific,scientific,0.5
270,H,2,gnnexplainer,0.5,-0.11182482540607452,-0.11907412111759186,-0.10332050919532776,-0.1254609227180481,0.013636097311973572,0.006386801600456238,0.022140413522720337,0.007249295711517334,0.008504316210746765,-0.007249295711517334,0.008504316210746765,22,11,0.5,run_02_s50_scientific,scientific,0.5
270,H,3,gnnexplainer,0.5,-0.11181138455867767,-0.12009811401367188,-0.15846723318099976,-0.12491703033447266,0.013105645775794983,0.004818916320800781,0.0335502028465271,0.008286729454994202,0.04665584862232208,-0.008286729454994202,0.020444557070732117,22,11,0.5,run_02_s50_scientific,scientific,0.5
270,H,4,gnnexplainer,0.5,-0.11182227730751038,-0.12447008490562439,-0.11209085583686829,-0.12646092474460602,0.014638647437095642,0.0019908398389816284,0.014370068907737732,0.012647807598114014,0.00026857852935791016,-0.012647807598114014,-0.00026857852935791016,22,11,0.5,run_02_s50_scientific,scientific,0.5
270,H,5,gnnexplainer,0.5,-0.11181676387786865,-0.12757357954978943,-0.12214848399162292,-0.12591703236103058,0.014100268483161926,0.00165654718875885,0.003768548369407654,0.015756815671920776,0.010331720113754272,-0.012443721294403076,-0.010331720113754272,22,11,0.5,run_02_s50_scientific,scientific,0.5
270,C,0,gnnexplainer,0.5,-0.8327508568763733,-2.2582809925079346,-1.7792003154754639,-0.4850490391254425,0.3477018177509308,1.773231953382492,1.2941512763500214,1.4255301356315613,0.9464494585990906,1.4255301356315613,0.9464494585990906,22,11,0.5,run_02_s50_scientific,scientific,0.5
270,C,1,gnnexplainer,0.5,-3.084488868713379,-2.7864155769348145,-3.3422374725341797,-2.464503288269043,0.6199855804443359,0.3219122886657715,0.8777341842651367,0.29807329177856445,0.2577486038208008,-0.29807329177856445,0.2577486038208008,22,11,0.5,run_02_s50_scientific,scientific,0.5
270,C,2,gnnexplainer,0.5,-14.785540580749512,-12.843667984008789,-12.461071968078613,-16.523923873901367,1.7383832931518555,3.680255889892578,4.062851905822754,1.9418725967407227,2.3244686126708984,1.9418725967407227,2.3244686126708984,22,11,0.5,run_02_s50_scientific,scientific,0.5
270,C,3,gnnexplainer,0.5,-3.084531784057617,-2.787263870239258,-1.9445403814315796,-2.4825034141540527,0.6020283699035645,0.3047604560852051,0.5379630327224731,0.2972679138183594,1.1399914026260376,-0.2972679138183594,-0.06406533718109131,22,11,0.5,run_02_s50_scientific,scientific,0.5
330,H,0,gnnexplainer,0.5,-0.05332114174962044,-0.08211144804954529,-0.03265736252069473,-0.03665326535701752,0.01666787639260292,0.04545818269252777,0.003995902836322784,0.02879030629992485,0.020663779228925705,0.02879030629992485,-0.012671973556280136,22,11,0.5,run_02_s50_scientific,scientific,0.5
330,H,1,gnnexplainer,0.5,-0.04627763852477074,-0.0506458543241024,-0.03343041613698006,-0.05347871407866478,0.007201075553894043,0.002832859754562378,0.020048297941684723,0.004368215799331665,0.01284722238779068,-0.004368215799331665,0.01284722238779068,22,11,0.5,run_02_s50_scientific,scientific,0.5
330,H,2,gnnexplainer,0.5,-0.04633069783449173,-0.06286841630935669,-0.0599614679813385,-0.052478715777397156,0.006148017942905426,0.010389700531959534,0.007482752203941345,0.01653771847486496,0.013630770146846771,0.004241682589054108,0.0013347342610359192,22,11,0.5,run_02_s50_scientific,scientific,0.5
330,H,3,gnnexplainer,0.5,-0.018737804144620895,-0.04555200785398483,-0.003300100564956665,-0.028382685035467148,0.009644880890846252,0.017169322818517685,0.025082584470510483,0.026814203709363937,0.01543770357966423,0.0075244419276714325,0.01543770357966423,22,11,0.5,run_02_s50_scientific,scientific,0.5
330,H,4,gnnexplainer,0.5,-0.01875194162130356,-0.041999995708465576,-0.017089124768972397,-0.02938268519937992,0.010630743578076363,0.012617310509085655,0.012293560430407524,0.023248054087162018,0.0016628168523311615,0.0019865669310092926,0.0016628168523311615,22,11,0.5,run_02_s50_scientific,scientific,0.5
330,H,5,gnnexplainer,0.5,-0.08483874797821045,-0.13669581711292267,-0.09962247312068939,-0.05086393281817436,0.03397481516003609,0.0858318842947483,0.04875854030251503,0.05185706913471222,0.014783725142478943,0.05185706913471222,0.014783725142478943,22,11,0.5,run_02_s50_scientific,scientific,0.5
330,H,6,gnnexplainer,0.5,-0.14934495091438293,-0.1118781566619873,-0.15702122449874878,-0.19063477218151093,0.04128982126712799,0.07875661551952362,0.033613547682762146,0.03746679425239563,0.007676273584365845,0.03746679425239563,-0.007676273584365845,22,11,0.5,run_02_s50_scientific,scientific,0.5
330,C,0,gnnexplainer,0.5,-1.6009703874588013,-2.9244511127471924,-2.1298186779022217,-1.5042518377304077,0.09671854972839355,1.4201992750167847,0.625566840171814,1.3234807252883911,0.5288482904434204,1.3234807252883911,0.5288482904434204,22,11,0.5,run_02_s50_scientific,scientific,0.5
330,C,1,gnnexplainer,0.5,-1.3574010133743286,-3.3782384395599365,-1.259668231010437,-1.1874029636383057,0.16999804973602295,2.190835475921631,0.07226526737213135,2.020837426185608,0.0977327823638916,2.020837426185608,-0.0977327823638916,22,11,0.5,run_02_s50_scientific,scientific,0.5
330,C,2,gnnexplainer,0.5,-6.480936527252197,-5.947206497192383,-5.4991583824157715,-7.547578811645508,1.0666422843933105,1.600372314453125,2.0484204292297363,0.5337300300598145,0.9817781448364258,0.5337300300598145,0.9817781448364258,22,11,0.5,run_02_s50_scientific,scientific,0.5
360,H,0,gnnexplainer,0.5,-0.33236026763916016,-0.15188580751419067,-0.33236777782440186,-0.3191285729408264,0.01323169469833374,0.16724276542663574,0.01323920488357544,0.18047446012496948,7.510185241699219e-06,0.154011070728302,7.510185241699219e-06,24,12,0.5,run_02_s50_scientific,scientific,0.5
360,H,1,gnnexplainer,0.5,-0.342712938785553,-0.16443464159965515,-0.40734681487083435,-0.26153138279914856,0.08118155598640442,0.09709674119949341,0.1458154320716858,0.17827829718589783,0.06463387608528137,0.01591518521308899,0.06463387608528137,24,12,0.5,run_02_s50_scientific,scientific,0.5
360,H,2,gnnexplainer,0.5,-0.14684848487377167,-0.05407410487532616,-0.1557876467704773,-0.1154087483882904,0.03143973648548126,0.06133464351296425,0.04037889838218689,0.09277437999844551,0.008939161896705627,0.029894907027482986,0.008939161896705627,24,12,0.5,run_02_s50_scientific,scientific,0.5
360,H,3,gnnexplainer,0.5,-0.14511096477508545,-0.03491201251745224,-0.12970030307769775,-0.14733904600143433,0.002228081226348877,0.11242703348398209,0.017638742923736572,0.11019895225763321,0.015410661697387695,0.11019895225763321,0.015410661697387695,24,12,0.5,run_02_s50_scientific,scientific,0.5
360,H,4,gnnexplainer,0.5,-0.13666847348213196,-0.0477566160261631,-0.14601700007915497,-0.11875949054956436,0.017908982932567596,0.07100287452340126,0.027257509529590607,0.08891185745596886,0.00934852659702301,0.053093891590833664,0.00934852659702301,24,12,0.5,run_02_s50_scientific,scientific,0.5
360,H,5,gnnexplainer,0.5,-0.1832352876663208,-0.09849116206169128,-0.1885005235671997,-0.16926804184913635,0.013967245817184448,0.07077687978744507,0.019232481718063354,0.08474412560462952,0.005265235900878906,0.05680963397026062,0.005265235900878906,24,12,0.5,run_02_s50_scientific,scientific,0.5
360,H,6,gnnexplainer,0.5,-0.17076992988586426,-0.07871479541063309,-0.14485150575637817,-0.20832136273384094,0.037551432847976685,0.12960656732320786,0.06346985697746277,0.09205513447523117,0.025918424129486084,0.09205513447523117,0.025918424129486084,24,12,0.5,run_02_s50_scientific,scientific,0.5
360,C,0,gnnexplainer,0.5,-3.523756980895996,-2.026850700378418,-3.871201276779175,-4.043220043182373,0.519463062286377,2.016369342803955,0.17201876640319824,1.4969062805175781,0.3474442958831787,1.4969062805175781,-0.3474442958831787,24,12,0.5,run_02_s50_scientific,scientific,0.5
360,C,1,gnnexplainer,0.5,-14.09076976776123,-8.3152437210083,-14.319228172302246,-14.111479759216309,0.020709991455078125,5.796236038208008,0.2077484130859375,5.77552604675293,0.22845840454101562,5.77552604675293,0.18703842163085938,24,12,0.5,run_02_s50_scientific,scientific,0.5
360,C,2,gnnexplainer,0.5,-11.013855934143066,-7.166133880615234,-10.54508113861084,-9.470762252807617,1.5430936813354492,2.304628372192383,1.0743188858032227,3.847722053527832,0.46877479553222656,0.7615346908569336,-0.46877479553222656,24,12,0.5,run_02_s50_scientific,scientific,0.5
360,C,3,gnnexplainer,0.5,-1.671934723854065,-2.621203899383545,-1.6122076511383057,-1.504056692123413,0.16787803173065186,1.1171472072601318,0.10815095901489258,0.94926917552948,0.05972707271575928,0.94926917552948,-0.05972707271575928,24,12,0.5,run_02_s50_scientific,scientific,0.5
380,H,0,gnnexplainer,0.5,-0.13993945717811584,-0.05934522673487663,-0.14495527744293213,-0.11915438622236252,0.020785070955753326,0.059809159487485886,0.02580089122056961,0.08059423044323921,0.005015820264816284,0.03902408853173256,0.005015820264816284,24,12,0.5,run_02_s50_scientific,scientific,0.5
380,H,1,gnnexplainer,0.5,-0.13264447450637817,-0.08621218800544739,-0.13827630877494812,-0.1529437154531479,0.020299240946769714,0.0667315274477005,0.014667406678199768,0.046432286500930786,0.005631834268569946,0.046432286500930786,-0.005631834268569946,24,12,0.5,run_02_s50_scientific,scientific,0.5
380,H,2,gnnexplainer,0.5,-0.13482002913951874,-0.07225869596004486,-0.14171786606311798,-0.11749634146690369,0.01732368767261505,0.045237645506858826,0.024221524596214294,0.06256133317947388,0.006897836923599243,0.027913957834243774,0.006897836923599243,24,12,0.5,run_02_s50_scientific,scientific,0.5
380,H,3,gnnexplainer,0.5,-0.1763220578432083,-0.1068001314997673,-0.1831776201725006,-0.2253120243549347,0.04898996651172638,0.11851189285516739,0.04213440418243408,0.06952192634344101,0.006855562329292297,0.06952192634344101,-0.006855562329292297,24,12,0.5,run_02_s50_scientific,scientific,0.5
380,H,4,gnnexplainer,0.5,-0.17767122387886047,-0.11432673037052155,-0.15059038996696472,-0.19009250402450562,0.012421280145645142,0.07576577365398407,0.039502114057540894,0.06334449350833893,0.027080833911895752,0.06334449350833893,0.027080833911895752,24,12,0.5,run_02_s50_scientific,scientific,0.5
380,H,5,gnnexplainer,0.5,-0.019281115382909775,-0.022962167859077454,-0.008219227194786072,0.054915860295295715,0.07419697567820549,0.07787802815437317,0.06313508749008179,0.003681052476167679,0.011061888188123703,0.003681052476167679,-0.011061888188123703,24,12,0.5,run_02_s50_scientific,scientific,0.5
