graph_idx,node_type,node_idx,method,sparsity_target,mask_baseline_mode,ig_baseline_mode,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_features,k_features,actual_sparsity_feat,n_features_target,k_features_target,grid_run_id,mask_variant,sparsity_target_requested
50,C,5,gnnexplainer,0.6,zero,scientific,-1.2540905475616455,-6.025889873504639,-0.4590070843696594,-1.9315294027328491,0.6774388551712036,4.0943604707717896,1.4725223183631897,4.771799325942993,0.7950834631919861,3.416921615600586,0.7950834631919861,498,208,0.5823293172690763,39,16,run_03_s60_zero,zero,0.6
50,C,5,integrated_gradients,0.6,zero,scientific,-1.2540905475616455,-4.817061424255371,-1.1555159091949463,-1.9315294027328491,0.6774388551712036,2.885532021522522,0.7760134935379028,3.5629708766937256,0.09857463836669922,2.2080931663513184,0.09857463836669922,498,208,0.5823293172690763,39,16,run_03_s60_zero,zero,0.6
170,H,0,gnnexplainer,0.6,zero,scientific,-0.08065252006053925,-0.13199776411056519,-0.032692790031433105,-0.026961499825119972,0.05369102023541927,0.10503626428544521,0.005731290206313133,0.05134524405002594,0.04795973002910614,0.05134524405002594,-0.04795973002910614,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,0,integrated_gradients,0.6,zero,scientific,-0.08065252006053925,-0.06320174038410187,-0.0826004147529602,-0.026961499825119972,0.05369102023541927,0.036240240558981895,0.05563891492784023,0.017450779676437378,0.0019478946924209595,-0.017450779676437378,0.0019478946924209595,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,1,gnnexplainer,0.6,zero,scientific,-0.08064423501491547,-0.13139468431472778,-0.03035832941532135,-0.027961499989032745,0.05268273502588272,0.10343318432569504,0.0023968294262886047,0.05075044929981232,0.050285905599594116,0.05075044929981232,-0.050285905599594116,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,1,integrated_gradients,0.6,zero,scientific,-0.08064423501491547,-0.06320182979106903,-0.08259434998035431,-0.027961499989032745,0.05268273502588272,0.035240329802036285,0.054632849991321564,0.017442405223846436,0.0019501149654388428,-0.017442405223846436,0.0019501149654388428,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,2,gnnexplainer,0.6,zero,scientific,-0.08063553273677826,-0.13990247249603271,-0.04339563846588135,-0.027961499989032745,0.052674032747745514,0.11194097250699997,0.015434138476848602,0.059266939759254456,0.03723989427089691,0.059266939759254456,-0.03723989427089691,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,2,integrated_gradients,0.6,zero,scientific,-0.08063553273677826,-0.06319312751293182,-0.08259269595146179,-0.027961499989032745,0.052674032747745514,0.03523162752389908,0.05463119596242905,0.017442405223846436,0.0019571632146835327,-0.017442405223846436,0.0019571632146835327,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,3,gnnexplainer,0.6,zero,scientific,-0.08062697947025299,-0.106838658452034,-0.03058711439371109,-0.026961499825119972,0.05366547964513302,0.07987715862691402,0.003625614568591118,0.026211678981781006,0.0500398650765419,0.026211678981781006,-0.0500398650765419,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,3,integrated_gradients,0.6,zero,scientific,-0.08062697947025299,-0.06319325417280197,-0.08258649706840515,-0.026961499825119972,0.05366547964513302,0.036231754347682,0.05562499724328518,0.01743372529745102,0.0019595175981521606,-0.01743372529745102,0.0019595175981521606,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,4,gnnexplainer,0.6,zero,scientific,-0.07791470736265182,-0.13262242078781128,-0.027673199772834778,-0.027961499989032745,0.04995320737361908,0.10466092079877853,0.00028830021619796753,0.054707713425159454,0.05024150758981705,0.054707713425159454,-0.04966490715742111,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,4,integrated_gradients,0.6,zero,scientific,-0.07791470736265182,-0.060122549533843994,-0.08146362006664276,-0.027961499989032745,0.04995320737361908,0.03216104954481125,0.053502120077610016,0.01779215782880783,0.0035489127039909363,-0.01779215782880783,0.0035489127039909363,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,5,gnnexplainer,0.6,zero,scientific,-0.07790467888116837,-0.13645422458648682,-0.042244113981723785,-0.026961499825119972,0.05094317905604839,0.10949272476136684,0.015282614156603813,0.05854954570531845,0.03566056489944458,0.05854954570531845,-0.03566056489944458,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,5,integrated_gradients,0.6,zero,scientific,-0.07790467888116837,-0.06012257561087608,-0.08145131915807724,-0.026961499825119972,0.05094317905604839,0.03316107578575611,0.05448981933295727,0.017782103270292282,0.0035466402769088745,-0.017782103270292282,0.0035466402769088745,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,6,gnnexplainer,0.6,zero,scientific,-0.07790350168943405,-0.12967686355113983,-0.04641168564558029,-0.026961499825119972,0.05094200186431408,0.10271536372601986,0.01945018582046032,0.05177336186170578,0.03149181604385376,0.05177336186170578,-0.03149181604385376,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,6,integrated_gradients,0.6,zero,scientific,-0.07790350168943405,-0.060132160782814026,-0.08145278692245483,-0.026961499825119972,0.05094200186431408,0.033170660957694054,0.05449128709733486,0.017771340906620026,0.0035492852330207825,-0.017771340906620026,0.0035492852330207825,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,7,gnnexplainer,0.6,zero,scientific,-0.07790827751159668,-0.12410181760787964,-0.04099081829190254,-0.02896150015294552,0.04894677735865116,0.09514031745493412,0.012029318138957024,0.04619354009628296,0.03691745921969414,0.04619354009628296,-0.03691745921969414,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,7,integrated_gradients,0.6,zero,scientific,-0.07790827751159668,-0.06013263761997223,-0.08146286755800247,-0.02896150015294552,0.04894677735865116,0.03117113746702671,0.05250136740505695,0.01777563989162445,0.0035545900464057922,-0.01777563989162445,0.0035545900464057922,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,8,gnnexplainer,0.6,zero,scientific,-0.07964935898780823,-0.14774951338768005,-0.04812318831682205,-0.02691764011979103,0.0527317188680172,0.12083187326788902,0.02120554819703102,0.06810015439987183,0.031526170670986176,0.06810015439987183,-0.031526170670986176,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,8,integrated_gradients,0.6,zero,scientific,-0.07964935898780823,-0.06723657250404358,-0.08430691808462143,-0.02691764011979103,0.0527317188680172,0.04031893238425255,0.0573892779648304,0.012412786483764648,0.004657559096813202,-0.012412786483764648,0.004657559096813202,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,9,gnnexplainer,0.6,zero,scientific,-0.0796414166688919,-0.14627757668495178,-0.04788931459188461,-0.025917639955878258,0.05372377671301365,0.12035993672907352,0.021971674636006355,0.06663616001605988,0.031752102077007294,0.06663616001605988,-0.031752102077007294,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,9,integrated_gradients,0.6,zero,scientific,-0.0796414166688919,-0.06723647564649582,-0.08430168777704239,-0.025917639955878258,0.05372377671301365,0.04131883569061756,0.05838404782116413,0.012404941022396088,0.004660271108150482,-0.012404941022396088,0.004660271108150482,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,10,gnnexplainer,0.6,zero,scientific,-0.07964157313108444,-0.12671926617622375,-0.03698991984128952,-0.025917639955878258,0.053723933175206184,0.1008016262203455,0.011072279885411263,0.04707769304513931,0.04265165328979492,0.04707769304513931,-0.04265165328979492,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,10,integrated_gradients,0.6,zero,scientific,-0.07964157313108444,-0.06722570955753326,-0.08430180698633194,-0.025917639955878258,0.053723933175206184,0.041308069601655006,0.05838416703045368,0.012415863573551178,0.0046602338552474976,-0.012415863573551178,0.0046602338552474976,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,11,gnnexplainer,0.6,zero,scientific,-0.07965811342000961,-0.1525178700685501,-0.02276182547211647,-0.02896150015294552,0.050696613267064095,0.12355636991560459,0.006199674680829048,0.0728597566485405,0.05689628794789314,0.0728597566485405,-0.044496938586235046,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,H,11,integrated_gradients,0.6,zero,scientific,-0.07965811342000961,-0.06722571700811386,-0.08431579917669296,-0.02896150015294552,0.050696613267064095,0.03826421685516834,0.055354299023747444,0.012432396411895752,0.00465768575668335,-0.012432396411895752,0.00465768575668335,662,278,0.5800604229607251,33,14,run_03_s60_zero,zero,0.6
170,C,0,gnnexplainer,0.6,zero,scientific,-2.0284276008605957,-5.550595760345459,-0.9425374269485474,-2.175614595413208,0.1471869945526123,3.374981164932251,1.2330771684646606,3.5221681594848633,1.0858901739120483,3.2277941703796387,1.0858901739120483,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
170,C,0,integrated_gradients,0.6,zero,scientific,-2.0284276008605957,-4.100940704345703,-1.342913031578064,-2.175614595413208,0.1471869945526123,1.9253261089324951,0.832701563835144,2.0725131034851074,0.6855145692825317,1.7781391143798828,0.6855145692825317,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
170,C,1,gnnexplainer,0.6,zero,scientific,-2.0285582542419434,-4.469438552856445,-0.8430918455123901,-2.1761586666107178,0.14760041236877441,2.2932798862457275,1.3330668210983276,2.440880298614502,1.1854664087295532,2.145679473876953,1.1854664087295532,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
170,C,1,integrated_gradients,0.6,zero,scientific,-2.0285582542419434,-4.100766181945801,-1.3430304527282715,-2.1761586666107178,0.14760041236877441,1.924607515335083,0.8331282138824463,2.0722079277038574,0.6855278015136719,1.7770071029663086,0.6855278015136719,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
170,C,2,gnnexplainer,0.6,zero,scientific,-2.1927924156188965,-5.315703868865967,-1.2650831937789917,-2.1926145553588867,0.00017786026000976562,3.12308931350708,0.927531361579895,3.1229114532470703,0.9277092218399048,3.1229114532470703,0.9273535013198853,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
170,C,2,integrated_gradients,0.6,zero,scientific,-2.1927924156188965,-4.199492931365967,-1.5936787128448486,-2.1926145553588867,0.00017786026000976562,2.00687837600708,0.5989358425140381,2.0067005157470703,0.5991137027740479,2.0067005157470703,0.5987579822540283,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
170,C,3,gnnexplainer,0.6,zero,scientific,-2.1926939487457275,-4.403921604156494,-1.025192141532898,-2.179614543914795,0.013079404830932617,2.224307060241699,1.154422402381897,2.2112276554107666,1.1675018072128296,2.2112276554107666,1.1413429975509644,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
170,C,3,integrated_gradients,0.6,zero,scientific,-2.1926939487457275,-4.130817413330078,-1.616320013999939,-2.179614543914795,0.013079404830932617,1.9512028694152832,0.563294529914856,1.9381234645843506,0.5763739347457886,1.9381234645843506,0.5502151250839233,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
170,C,4,gnnexplainer,0.6,zero,scientific,-2.0527212619781494,-4.325057506561279,-0.9172629714012146,-2.1881580352783203,0.1354367733001709,2.136899471282959,1.2708950638771057,2.27233624458313,1.1354582905769348,2.001462697982788,1.1354582905769348,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
170,C,4,integrated_gradients,0.6,zero,scientific,-2.0527212619781494,-4.18048620223999,-1.2938880920410156,-2.1881580352783203,0.1354367733001709,1.99232816696167,0.8942699432373047,2.127764940261841,0.7588331699371338,1.856891393661499,0.7588331699371338,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
170,C,5,gnnexplainer,0.6,zero,scientific,-2.0526702404022217,-4.373154640197754,-0.46485477685928345,-2.174614429473877,0.12194418907165527,2.198540210723877,1.7097596526145935,2.3204843997955322,1.5878154635429382,2.0765960216522217,1.5878154635429382,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
170,C,5,integrated_gradients,0.6,zero,scientific,-2.0526702404022217,-4.180217266082764,-1.2939132452011108,-2.174614429473877,0.12194418907165527,2.0056028366088867,0.8807011842727661,2.127547025680542,0.7587569952011108,1.8836586475372314,0.7587569952011108,662,278,0.5800604229607251,39,16,run_03_s60_zero,zero,0.6
270,H,0,gnnexplainer,0.6,zero,scientific,-0.06326740980148315,-0.3050881028175354,-0.0064057037234306335,-0.04426804184913635,0.018999367952346802,0.26082006096839905,0.03786233812570572,0.24182069301605225,0.05686170607805252,0.24182069301605225,0.018862970173358917,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,H,0,integrated_gradients,0.6,zero,scientific,-0.06326740980148315,-0.095670185983181,-0.07329535484313965,-0.04426804184913635,0.018999367952346802,0.05140214413404465,0.029027312994003296,0.032402776181697845,0.010027945041656494,0.032402776181697845,0.010027945041656494,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,H,1,gnnexplainer,0.6,zero,scientific,-0.06325238198041916,-0.35721561312675476,-0.018998682498931885,-0.04426804184913635,0.018984340131282806,0.3129475712776184,0.025269359350204468,0.2939632311463356,0.044253699481487274,0.2939632311463356,0.006285019218921661,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,H,1,integrated_gradients,0.6,zero,scientific,-0.06325238198041916,-0.09567181766033173,-0.07329224050045013,-0.04426804184913635,0.018984340131282806,0.051403775811195374,0.029024198651313782,0.03241943567991257,0.010039858520030975,0.03241943567991257,0.010039858520030975,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,H,2,gnnexplainer,0.6,zero,scientific,-0.11182482540607452,-0.06305418163537979,-0.2912314534187317,-0.1254609227180481,0.013636097311973572,0.062406741082668304,0.1657705307006836,0.04877064377069473,0.17940662801265717,0.04877064377069473,0.15213443338871002,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,H,2,integrated_gradients,0.6,zero,scientific,-0.11182482540607452,-0.08094626665115356,-0.1444406509399414,-0.1254609227180481,0.013636097311973572,0.04451465606689453,0.01897972822189331,0.03087855875492096,0.03261582553386688,0.03087855875492096,0.005343630909919739,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,H,3,gnnexplainer,0.6,zero,scientific,-0.11181138455867767,-0.05449768155813217,-0.25904422998428345,-0.12491703033447266,0.013105645775794983,0.07041934877634048,0.1341271996498108,0.0573137030005455,0.14723284542560577,0.0573137030005455,0.12102155387401581,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,H,3,integrated_gradients,0.6,zero,scientific,-0.11181138455867767,-0.08094269037246704,-0.1445627510547638,-0.12491703033447266,0.013105645775794983,0.043974339962005615,0.019645720720291138,0.030868694186210632,0.03275136649608612,0.030868694186210632,0.006540074944496155,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,H,4,gnnexplainer,0.6,zero,scientific,-0.11182227730751038,-0.08673200011253357,-0.23444053530693054,-0.12646092474460602,0.014638647437095642,0.03972892463207245,0.10797961056232452,0.025090277194976807,0.12261825799942017,0.025090277194976807,0.09334096312522888,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,H,4,integrated_gradients,0.6,zero,scientific,-0.11182227730751038,-0.08094649016857147,-0.14443911612033844,-0.12646092474460602,0.014638647437095642,0.045514434576034546,0.017978191375732422,0.030875787138938904,0.032616838812828064,0.030875787138938904,0.00333954393863678,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,H,5,gnnexplainer,0.6,zero,scientific,-0.11181676387786865,-0.06981367617845535,-0.21310853958129883,-0.12591703236103058,0.014100268483161926,0.056103356182575226,0.08719150722026825,0.0420030876994133,0.10129177570343018,0.0420030876994133,0.07309123873710632,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,H,5,integrated_gradients,0.6,zero,scientific,-0.11181676387786865,-0.08094270527362823,-0.1444230079650879,-0.12591703236103058,0.014100268483161926,0.044974327087402344,0.018505975604057312,0.030874058604240417,0.03260624408721924,0.030874058604240417,0.004405707120895386,370,155,0.5810810810810811,33,14,run_03_s60_zero,zero,0.6
270,C,0,gnnexplainer,0.6,zero,scientific,-0.8327508568763733,-5.524205684661865,-0.37730175256729126,-0.4850490391254425,0.3477018177509308,5.039156645536423,0.10774728655815125,4.691454827785492,0.45544910430908203,4.691454827785492,-0.23995453119277954,370,155,0.5810810810810811,39,16,run_03_s60_zero,zero,0.6
270,C,0,integrated_gradients,0.6,zero,scientific,-0.8327508568763733,-4.7296905517578125,-0.44060999155044556,-0.4850490391254425,0.3477018177509308,4.24464151263237,0.04443904757499695,3.896939694881439,0.39214086532592773,3.896939694881439,-0.30326277017593384,370,155,0.5810810810810811,39,16,run_03_s60_zero,zero,0.6
270,C,1,gnnexplainer,0.6,zero,scientific,-3.084488868713379,-6.487114429473877,-1.8243343830108643,-2.464503288269043,0.6199855804443359,4.022611141204834,0.6401689052581787,3.402625560760498,1.2601544857025146,3.402625560760498,0.020183324813842773,370,155,0.5810810810810811,39,16,run_03_s60_zero,zero,0.6
270,C,1,integrated_gradients,0.6,zero,scientific,-3.084488868713379,-4.606339931488037,-2.7572479248046875,-2.464503288269043,0.6199855804443359,2.141836643218994,0.29274463653564453,1.5218510627746582,0.3272409439086914,1.5218510627746582,-0.3272409439086914,370,155,0.5810810810810811,39,16,run_03_s60_zero,zero,0.6
270,C,2,gnnexplainer,0.6,zero,scientific,-14.785540580749512,-3.891402244567871,-21.95854949951172,-16.523923873901367,1.7383832931518555,12.632521629333496,5.434625625610352,10.89413833618164,7.173008918762207,10.89413833618164,3.696242332458496,370,155,0.5810810810810811,39,16,run_03_s60_zero,zero,0.6
270,C,2,integrated_gradients,0.6,zero,scientific,-14.785540580749512,-5.643678188323975,-15.103106498718262,-16.523923873901367,1.7383832931518555,10.880245685577393,1.4208173751831055,9.141862392425537,0.31756591796875,9.141862392425537,-0.31756591796875,370,155,0.5810810810810811,39,16,run_03_s60_zero,zero,0.6
270,C,3,gnnexplainer,0.6,zero,scientific,-3.084531784057617,-5.30656099319458,-1.1090773344039917,-2.4825034141540527,0.6020283699035645,2.8240575790405273,1.373426079750061,2.222029209136963,1.9754544496536255,2.222029209136963,0.7713977098464966,370,155,0.5810810810810811,39,16,run_03_s60_zero,zero,0.6
270,C,3,integrated_gradients,0.6,zero,scientific,-3.084531784057617,-4.606342315673828,-2.7572784423828125,-2.4825034141540527,0.6020283699035645,2.1238389015197754,0.27477502822875977,1.521810531616211,0.3272533416748047,1.521810531616211,-0.3272533416748047,370,155,0.5810810810810811,39,16,run_03_s60_zero,zero,0.6
330,H,0,gnnexplainer,0.6,zero,scientific,-0.05332114174962044,-0.1700471043586731,-0.02457709237933159,-0.03665326535701752,0.01666787639260292,0.13339383900165558,0.012076172977685928,0.11672596260905266,0.02874404937028885,0.11672596260905266,-0.004591703414916992,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,0,integrated_gradients,0.6,zero,scientific,-0.05332114174962044,-0.060085855424404144,-0.07458016276359558,-0.03665326535701752,0.01666787639260292,0.023432590067386627,0.037926897406578064,0.006764713674783707,0.021259021013975143,0.006764713674783707,0.021259021013975143,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,1,gnnexplainer,0.6,zero,scientific,-0.04627763852477074,-0.1444743573665619,-0.007209464907646179,-0.05347871407866478,0.007201075553894043,0.09099564328789711,0.0462692491710186,0.09819671884179115,0.03906817361712456,0.08379456773400307,0.03906817361712456,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,1,integrated_gradients,0.6,zero,scientific,-0.04627763852477074,-0.061518531292676926,-0.07690244913101196,-0.05347871407866478,0.007201075553894043,0.008039817214012146,0.023423735052347183,0.015240892767906189,0.030624810606241226,0.000838741660118103,0.01622265949845314,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,2,gnnexplainer,0.6,zero,scientific,-0.04633069783449173,-0.1397727131843567,-0.004845485091209412,-0.052478715777397156,0.006148017942905426,0.08729399740695953,0.047633230686187744,0.09344201534986496,0.04148521274328232,0.08114597946405411,0.04148521274328232,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,2,integrated_gradients,0.6,zero,scientific,-0.04633069783449173,-0.06645940989255905,-0.07684613019227982,-0.052478715777397156,0.006148017942905426,0.013980694115161896,0.02436741441488266,0.020128712058067322,0.030515432357788086,0.00783267617225647,0.018219396471977234,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,3,gnnexplainer,0.6,zero,scientific,-0.018737804144620895,-0.17246395349502563,-0.023111548274755478,-0.028382685035467148,0.009644880890846252,0.1440812684595585,0.00527113676071167,0.15372614935040474,0.0043737441301345825,0.13443638756871223,-0.0043737441301345825,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,3,integrated_gradients,0.6,zero,scientific,-0.018737804144620895,-0.06383373588323593,-0.04516245052218437,-0.028382685035467148,0.009644880890846252,0.035451050847768784,0.016779765486717224,0.045095931738615036,0.026424646377563477,0.02580616995692253,0.007134884595870972,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,4,gnnexplainer,0.6,zero,scientific,-0.01875194162130356,-0.12937577068805695,-0.007868118584156036,-0.02938268519937992,0.010630743578076363,0.09999308548867702,0.021514566615223885,0.11062382906675339,0.010883823037147522,0.08936234191060066,0.010883823037147522,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,4,integrated_gradients,0.6,zero,scientific,-0.01875194162130356,-0.05916072055697441,-0.048821259289979935,-0.02938268519937992,0.010630743578076363,0.02977803535759449,0.019438574090600014,0.04040877893567085,0.030069317668676376,0.019147291779518127,0.008807830512523651,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,5,gnnexplainer,0.6,zero,scientific,-0.08483874797821045,-0.1712011992931366,-0.04610653966665268,-0.05086393281817436,0.03397481516003609,0.12033726647496223,0.004757393151521683,0.08636245131492615,0.03873220831155777,0.08636245131492615,-0.029217422008514404,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,5,integrated_gradients,0.6,zero,scientific,-0.08483874797821045,-0.07003714144229889,-0.10174985229969025,-0.05086393281817436,0.03397481516003609,0.019173208624124527,0.050885919481515884,0.01480160653591156,0.016911104321479797,-0.01480160653591156,0.016911104321479797,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,6,gnnexplainer,0.6,zero,scientific,-0.14934495091438293,-0.07171358168125153,-0.3121977150440216,-0.19063477218151093,0.04128982126712799,0.1189211905002594,0.12156294286251068,0.07763136923313141,0.16285276412963867,0.07763136923313141,0.08027312159538269,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,H,6,integrated_gradients,0.6,zero,scientific,-0.14934495091438293,-0.08334363996982574,-0.19611606001853943,-0.19063477218151093,0.04128982126712799,0.10729113221168518,0.005481287837028503,0.06600131094455719,0.046771109104156494,0.06600131094455719,-0.03580853343009949,380,160,0.5789473684210527,33,14,run_03_s60_zero,zero,0.6
330,C,0,gnnexplainer,0.6,zero,scientific,-1.6009703874588013,-5.33450984954834,-0.859898030757904,-1.5042518377304077,0.09671854972839355,3.830258011817932,0.6443538069725037,3.7335394620895386,0.7410723567008972,3.7335394620895386,0.5476352572441101,380,160,0.5789473684210527,39,16,run_03_s60_zero,zero,0.6
330,C,0,integrated_gradients,0.6,zero,scientific,-1.6009703874588013,-3.6768600940704346,-1.4083635807037354,-1.5042518377304077,0.09671854972839355,2.172608256340027,0.09588825702667236,2.0758897066116333,0.19260680675506592,2.0758897066116333,-0.0008302927017211914,380,160,0.5789473684210527,39,16,run_03_s60_zero,zero,0.6
330,C,1,gnnexplainer,0.6,zero,scientific,-1.3574010133743286,-5.856832981109619,-0.30317699909210205,-1.1874029636383057,0.16999804973602295,4.6694300174713135,0.8842259645462036,4.4994319677352905,1.0542240142822266,4.4994319677352905,0.7142279148101807,380,160,0.5789473684210527,39,16,run_03_s60_zero,zero,0.6
330,C,1,integrated_gradients,0.6,zero,scientific,-1.3574010133743286,-3.5762641429901123,-1.0926151275634766,-1.1874029636383057,0.16999804973602295,2.3888611793518066,0.0947878360748291,2.2188631296157837,0.26478588581085205,2.2188631296157837,-0.07521021366119385,380,160,0.5789473684210527,39,16,run_03_s60_zero,zero,0.6
330,C,2,gnnexplainer,0.6,zero,scientific,-6.480936527252197,-2.2827184200286865,-13.966191291809082,-7.547578811645508,1.0666422843933105,5.264860391616821,6.418612480163574,4.198218107223511,7.485254764556885,4.198218107223511,5.351970195770264,380,160,0.5789473684210527,39,16,run_03_s60_zero,zero,0.6
330,C,2,integrated_gradients,0.6,zero,scientific,-6.480936527252197,-3.8398327827453613,-8.13805866241455,-7.547578811645508,1.0666422843933105,3.7077460289001465,0.590479850769043,2.641103744506836,1.6571221351623535,2.641103744506836,-0.4761624336242676,380,160,0.5789473684210527,39,16,run_03_s60_zero,zero,0.6
360,H,0,gnnexplainer,0.6,zero,scientific,-0.33236026763916016,-0.07056678086519241,-0.41433554887771606,-0.3191285729408264,0.01323169469833374,0.248561792075634,0.09520697593688965,0.26179348677396774,0.08197528123855591,0.23533009737730026,0.08197528123855591,436,183,0.5802752293577982,33,14,run_03_s60_zero,zero,0.6
360,H,0,integrated_gradients,0.6,zero,scientific,-0.33236026763916016,-0.11437799781560898,-0.3410009741783142,-0.3191285729408264,0.01323169469833374,0.20475057512521744,0.021872401237487793,0.21798226982355118,0.008640706539154053,0.1915188804268837,0.008640706539154053,436,183,0.5802752293577982,33,14,run_03_s60_zero,zero,0.6
360,H,1,gnnexplainer,0.6,zero,scientific,-0.342712938785553,-0.07880258560180664,-0.35563820600509644,-0.26153138279914856,0.08118155598640442,0.18272879719734192,0.09410682320594788,0.26391035318374634,0.012925267219543457,0.1015472412109375,0.012925267219543457,436,183,0.5802752293577982,33,14,run_03_s60_zero,zero,0.6
360,H,1,integrated_gradients,0.6,zero,scientific,-0.342712938785553,-0.1066148430109024,-0.3377595543861389,-0.26153138279914856,0.08118155598640442,0.15491653978824615,0.07622817158699036,0.23609809577465057,0.0049533843994140625,0.07373498380184174,-0.0049533843994140625,436,183,0.5802752293577982,33,14,run_03_s60_zero,zero,0.6
360,H,2,gnnexplainer,0.6,zero,scientific,-0.14684848487377167,-0.029402446001768112,-0.22845453023910522,-0.1154087483882904,0.03143973648548126,0.0860063023865223,0.11304578185081482,0.11744603887200356,0.08160604536533356,0.05456656590104103,0.08160604536533356,436,183,0.5802752293577982,33,14,run_03_s60_zero,zero,0.6
360,H,2,integrated_gradients,0.6,zero,scientific,-0.14684848487377167,-0.08574841916561127,-0.15199115872383118,-0.1154087483882904,0.03143973648548126,0.029660329222679138,0.03658241033554077,0.0611000657081604,0.005142673850059509,-0.001779407262802124,0.005142673850059509,436,183,0.5802752293577982,33,14,run_03_s60_zero,zero,0.6
360,H,3,gnnexplainer,0.6,zero,scientific,-0.14511096477508545,-0.07579921185970306,-0.22040697932243347,-0.14733904600143433,0.002228081226348877,0.07153983414173126,0.07306793332099915,0.06931175291538239,0.07529601454734802,0.06931175291538239,0.07083985209465027,436,183,0.5802752293577982,33,14,run_03_s60_zero,zero,0.6
